PersonID,PersonName,SchoolID,SchoolName,SchoolCampus,DepartmentName,DepartmentID,BirthDate,StillWorking,JobID,JobTitle,Earnings,EarningsYear
364,Jamie Gross,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,12/26/1994,no,JOB7,Scientist,404497,2018
364,Jamie Gross,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,12/26/1994,no,JOB4,Coordinator,360362,2021
364,Jamie Gross,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,12/26/1994,no,JOB5,Engineer,429751,2017
364,Jamie Gross,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,12/26/1994,no,JOB6,Researcher,326892,2012
365,Kelly Rodgers,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,06/12/1963,yes,JOB4,Coordinator,430967,2020
365,Kelly Rodgers,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,06/12/1963,no,JOB3,Administrator,424865,2021
365,Kelly Rodgers,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,06/12/1963,no,JOB8,Analyst,230509,2011
365,Kelly Rodgers,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,06/12/1963,no,JOB4,Coordinator,303419,2013
366,Wendy Payne,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,09/23/1963,yes,JOB7,Scientist,212713,2011
366,Wendy Payne,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,09/23/1963,no,JOB7,Scientist,304070,2018
366,Wendy Payne,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,09/23/1963,no,JOB2,Lecturer,304070,2013
366,Wendy Payne,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,09/23/1963,no,JOB8,Analyst,341266,2017
367,Caleb Ortiz,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,02/05/1959,no,JOB1,Professor,234813,2020
368,Joy Little,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,04/12/1985,no,JOB1,Professor,362640,2010
368,Joy Little,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,04/12/1985,no,JOB5,Engineer,358069,2013
369,Joshua Barker,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,09/07/1964,yes,JOB3,Administrator,420409,2016
369,Joshua Barker,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,09/07/1964,no,JOB5,Engineer,311711,2011
369,Joshua Barker,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,09/07/1964,no,JOB4,Coordinator,189086,2011
370,Matthew Hanson,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,08/09/1975,no,JOB4,Coordinator,291336,2016
370,Matthew Hanson,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,08/09/1975,no,JOB6,Researcher,268825,2013
371,Carol Owens,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,10/20/1982,yes,JOB3,Administrator,282996,2022
371,Carol Owens,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,10/20/1982,no,JOB6,Researcher,92389,2017
371,Carol Owens,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,10/20/1982,no,JOB4,Coordinator,253023,2015
371,Carol Owens,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,10/20/1982,no,JOB7,Scientist,273112,2022
371,Carol Owens,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,10/20/1982,no,JOB3,Administrator,398236,2021
372,Ashley Copeland,NELK7SCK,University of Texas,Austin,Biology,DEPT5,04/05/1986,no,JOB4,Coordinator,179896,2010
372,Ashley Copeland,NELK7SCK,University of Texas,Austin,Biology,DEPT5,04/05/1986,no,JOB3,Administrator,382473,2012
372,Ashley Copeland,NELK7SCK,University of Texas,Austin,Biology,DEPT5,04/05/1986,no,JOB1,Professor,54408,2011
372,Ashley Copeland,NELK7SCK,University of Texas,Austin,Biology,DEPT5,04/05/1986,no,JOB5,Engineer,445354,2017
373,Russell Brown,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,03/15/1961,no,JOB7,Scientist,433117,2019
373,Russell Brown,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,03/15/1961,no,JOB7,Scientist,409739,2015
374,Thomas Brown,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,12/04/1968,yes,JOB4,Coordinator,242235,2018
374,Thomas Brown,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,12/04/1968,no,JOB4,Coordinator,132122,2016
374,Thomas Brown,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,12/04/1968,no,JOB3,Administrator,359225,2021
374,Thomas Brown,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,12/04/1968,no,JOB1,Professor,235902,2019
375,Melissa Lopez,NELK7SCK,University of Texas,Houston,Biology,DEPT5,11/27/1953,no,JOB8,Analyst,384826,2019
376,Johnathan Harris,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,03/11/1989,yes,JOB3,Administrator,386490,2018
376,Johnathan Harris,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,03/11/1989,no,JOB6,Researcher,351027,2015
376,Johnathan Harris,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,03/11/1989,no,JOB7,Scientist,321492,2016
376,Johnathan Harris,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,03/11/1989,no,JOB4,Coordinator,259453,2018
377,James Jordan,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,05/26/1993,no,JOB7,Scientist,210949,2011
377,James Jordan,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,05/26/1993,no,JOB5,Engineer,127191,2011
377,James Jordan,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,05/26/1993,no,JOB5,Engineer,356162,2020
377,James Jordan,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,05/26/1993,no,JOB4,Coordinator,289110,2014
378,Tara Small,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,11/11/1955,no,JOB2,Lecturer,142735,2020
378,Tara Small,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,11/11/1955,no,JOB5,Engineer,94287,2015
378,Tara Small,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,11/11/1955,no,JOB6,Researcher,153628,2011
378,Tara Small,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,11/11/1955,no,JOB8,Analyst,189086,2017
378,Tara Small,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,11/11/1955,no,JOB6,Researcher,187295,2016
379,Robin Hardy,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,04/11/1983,no,JOB5,Engineer,80884,2018
379,Robin Hardy,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,04/11/1983,no,JOB2,Lecturer,274988,2019
379,Robin Hardy,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,04/11/1983,no,JOB6,Researcher,224783,2015
379,Robin Hardy,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,04/11/1983,no,JOB6,Researcher,199474,2016
379,Robin Hardy,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,04/11/1983,no,JOB5,Engineer,388317,2011
380,Eric Brewer,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,12/29/1968,yes,JOB2,Lecturer,383219,2012
380,Eric Brewer,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,12/29/1968,no,JOB4,Coordinator,425046,2018
380,Eric Brewer,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,12/29/1968,no,JOB7,Scientist,179914,2020
380,Eric Brewer,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,12/29/1968,no,JOB4,Coordinator,239600,2018
380,Eric Brewer,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,12/29/1968,no,JOB1,Professor,178541,2010
381,Carl Alvarez,NELK7SCK,University of Texas,Austin,Biology,DEPT5,09/16/1999,yes,JOB1,Professor,258006,2013
381,Carl Alvarez,NELK7SCK,University of Texas,Austin,Biology,DEPT5,09/16/1999,no,JOB5,Engineer,382473,2018
381,Carl Alvarez,NELK7SCK,University of Texas,Austin,Biology,DEPT5,09/16/1999,no,JOB3,Administrator,92389,2015
382,Venkat Cherukuri,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,05/05/1981,no,JOB8,Analyst,354858,2014
382,Venkat Cherukuri,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,05/05/1981,no,JOB1,Professor,398236,2010
383,Julie Fernandez,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,02/09/1993,no,JOB3,Administrator,377743,2016
384,Sahithi Gladies Dasari,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,06/21/1988,yes,JOB7,Scientist,307746,2015
384,Sahithi Gladies Dasari,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,06/21/1988,no,JOB3,Administrator,388317,2015
384,Sahithi Gladies Dasari,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,06/21/1988,no,JOB2,Lecturer,358069,2018
384,Sahithi Gladies Dasari,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,06/21/1988,no,JOB7,Scientist,400842,2021
384,Sahithi Gladies Dasari,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,06/21/1988,no,JOB4,Coordinator,265265,2022
385,Sharon Garcia,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,07/08/1989,no,JOB7,Scientist,309994,2022
385,Sharon Garcia,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,07/08/1989,no,JOB8,Analyst,253023,2017
386,Nancy Baldwin,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,07/30/1986,no,JOB2,Lecturer,132122,2015
386,Nancy Baldwin,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,07/30/1986,no,JOB5,Engineer,378438,2014
386,Nancy Baldwin,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,07/30/1986,no,JOB8,Analyst,311691,2010
386,Nancy Baldwin,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,07/30/1986,no,JOB1,Professor,409739,2018
387,Joseph Clements,NELK7SCK,University of Texas,San Antonio,Biology,DEPT5,07/14/1982,no,JOB8,Analyst,264261,2014
387,Joseph Clements,NELK7SCK,University of Texas,San Antonio,Biology,DEPT5,07/14/1982,no,JOB2,Lecturer,56397,2016
387,Joseph Clements,NELK7SCK,University of Texas,San Antonio,Biology,DEPT5,07/14/1982,no,JOB1,Professor,275731,2012
388,Jasmine Bennett,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,07/30/1988,yes,JOB6,Researcher,236649,2014
389,Donald Smith,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,01/11/1966,no,JOB1,Professor,142788,2016
390,Candace Anderson,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,01/18/1973,no,JOB8,Analyst,242853,2012
390,Candace Anderson,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,01/18/1973,no,JOB5,Engineer,126170,2016
390,Candace Anderson,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,01/18/1973,no,JOB3,Administrator,420697,2017
390,Candace Anderson,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,01/18/1973,no,JOB8,Analyst,43718,2021
390,Candace Anderson,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,01/18/1973,no,JOB5,Engineer,378438,2013
391,Daniel Craig,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,06/01/1970,no,JOB5,Engineer,127759,2022
391,Daniel Craig,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,06/01/1970,no,JOB4,Coordinator,427230,2015
391,Daniel Craig,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,06/01/1970,no,JOB2,Lecturer,427819,2010
391,Daniel Craig,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,06/01/1970,no,JOB1,Professor,224451,2017
392,Larry Mitchell,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,03/01/1992,no,JOB5,Engineer,340322,2019
393,Keith Clark,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,08/07/1962,yes,JOB1,Professor,153210,2022
393,Keith Clark,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,08/07/1962,no,JOB3,Administrator,141123,2010
393,Keith Clark,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,08/07/1962,no,JOB3,Administrator,255424,2014
394,Theresa Lee,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,10/12/1966,no,JOB1,Professor,62028,2018
395,Austin Donaldson,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,08/23/1971,no,JOB5,Engineer,303419,2019
395,Austin Donaldson,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,08/23/1971,no,JOB4,Coordinator,408933,2011
395,Austin Donaldson,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,08/23/1971,no,JOB8,Analyst,189086,2018
395,Austin Donaldson,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,08/23/1971,no,JOB3,Administrator,390205,2019
395,Austin Donaldson,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,08/23/1971,no,JOB7,Scientist,389553,2018
396,Balaji Ramesh,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,03/05/1966,no,JOB6,Researcher,359225,2012
396,Balaji Ramesh,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,03/05/1966,no,JOB2,Lecturer,359215,2021
396,Balaji Ramesh,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,03/05/1966,no,JOB8,Analyst,54408,2016
396,Balaji Ramesh,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,03/05/1966,no,JOB7,Scientist,208127,2022
396,Balaji Ramesh,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,03/05/1966,no,JOB7,Scientist,260292,2017
397,Kristin Carter,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,06/21/1961,no,JOB2,Lecturer,378438,2020
397,Kristin Carter,E2EGFYJD,University of Illinois,Chicago,Biology,DEPT5,06/21/1961,no,JOB8,Analyst,203459,2011
398,Breanna Davis,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,07/11/1956,yes,JOB2,Lecturer,74787,2016
398,Breanna Davis,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,07/11/1956,no,JOB6,Researcher,98112,2022
399,Rebecca Nguyen,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,02/22/1965,no,JOB8,Analyst,96203,2011
399,Rebecca Nguyen,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,02/22/1965,no,JOB3,Administrator,100733,2017
400,Tanishka Nath Pasumarthi,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,10/15/1964,no,JOB3,Administrator,42095,2013
401,Jacob Henry,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,11/28/1987,no,JOB1,Professor,356461,2019
401,Jacob Henry,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,11/28/1987,no,JOB5,Engineer,361768,2015
401,Jacob Henry,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,11/28/1987,no,JOB8,Analyst,114375,2012
401,Jacob Henry,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,11/28/1987,no,JOB2,Lecturer,338023,2012
401,Jacob Henry,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,11/28/1987,no,JOB2,Lecturer,121448,2021
402,Vamsee Krishna Kodavatikanti,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,10/03/1986,yes,JOB4,Coordinator,267289,2017
403,Cameron Anthony,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,05/04/1983,no,JOB4,Coordinator,107020,2012
403,Cameron Anthony,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,05/04/1983,no,JOB5,Engineer,132122,2012
403,Cameron Anthony,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,05/04/1983,no,JOB3,Administrator,141692,2018
403,Cameron Anthony,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,05/04/1983,no,JOB7,Scientist,123078,2021
404,Katherine Smith,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,11/25/1989,no,JOB2,Lecturer,245853,2021
404,Katherine Smith,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,11/25/1989,no,JOB5,Engineer,123078,2011
405,Anita Simpson,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,07/11/1956,no,JOB3,Administrator,259453,2017
405,Anita Simpson,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,07/11/1956,no,JOB6,Researcher,228851,2022
405,Anita Simpson,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,07/11/1956,no,JOB3,Administrator,212328,2011
405,Anita Simpson,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,07/11/1956,no,JOB4,Coordinator,408075,2015
406,Robert Fuller,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,02/09/1973,no,JOB6,Researcher,225547,2012
406,Robert Fuller,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,02/09/1973,no,JOB8,Analyst,264261,2018
406,Robert Fuller,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,02/09/1973,no,JOB1,Professor,80884,2020
406,Robert Fuller,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,02/09/1973,no,JOB2,Lecturer,92970,2012
407,Robert Meyer,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,08/23/1957,no,JOB6,Researcher,404668,2020
407,Robert Meyer,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,08/23/1957,no,JOB3,Administrator,439049,2022
408,Eric Dixon,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,08/08/1990,no,JOB6,Researcher,382627,2019
408,Eric Dixon,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,08/08/1990,no,JOB6,Researcher,305770,2018
408,Eric Dixon,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,08/08/1990,no,JOB3,Administrator,89615,2022
409,Debbie Garcia,NELK7SCK,University of Texas,Houston,Biology,DEPT5,07/26/1975,no,JOB5,Engineer,96324,2020
409,Debbie Garcia,NELK7SCK,University of Texas,Houston,Biology,DEPT5,07/26/1975,no,JOB5,Engineer,130440,2016
410,Brandon Welch,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,01/02/1965,yes,JOB7,Scientist,338023,2020
410,Brandon Welch,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,01/02/1965,no,JOB7,Scientist,228851,2021
411,Santhoshi Priya Sunchu,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,06/14/1998,no,JOB5,Engineer,143059,2019
411,Santhoshi Priya Sunchu,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,06/14/1998,no,JOB4,Coordinator,429751,2012
412,Kevin Ware,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,03/27/1967,no,JOB6,Researcher,289110,2013
412,Kevin Ware,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,03/27/1967,no,JOB6,Researcher,321016,2022
412,Kevin Ware,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,03/27/1967,no,JOB6,Researcher,173034,2010
413,Melissa Whitney,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,12/28/1958,no,JOB8,Analyst,178541,2022
413,Melissa Whitney,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,12/28/1958,no,JOB4,Coordinator,362644,2017
414,Wesley Romero,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,09/16/1987,no,JOB1,Professor,154190,2013
414,Wesley Romero,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,09/16/1987,no,JOB4,Coordinator,348052,2020
414,Wesley Romero,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,09/16/1987,no,JOB8,Analyst,265265,2019
414,Wesley Romero,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,09/16/1987,no,JOB6,Researcher,62961,2018
415,Dr. Jasmine Parks,NELK7SCK,University of Texas,Houston,Biology,DEPT5,04/22/1992,no,JOB2,Lecturer,199748,2013
415,Dr. Jasmine Parks,NELK7SCK,University of Texas,Houston,Biology,DEPT5,04/22/1992,no,JOB6,Researcher,387991,2021
415,Dr. Jasmine Parks,NELK7SCK,University of Texas,Houston,Biology,DEPT5,04/22/1992,no,JOB4,Coordinator,62028,2015
416,Michael Bentley,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,02/17/1961,no,JOB8,Analyst,409629,2017
416,Michael Bentley,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,02/17/1961,no,JOB2,Lecturer,361768,2012
416,Michael Bentley,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,02/17/1961,no,JOB7,Scientist,371437,2013
416,Michael Bentley,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,02/17/1961,no,JOB3,Administrator,255885,2010
417,Jeffrey Bell,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,05/21/1965,no,JOB1,Professor,326892,2013
417,Jeffrey Bell,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,05/21/1965,no,JOB7,Scientist,238462,2016
417,Jeffrey Bell,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,05/21/1965,no,JOB4,Coordinator,184502,2016
418,Mark Johnson,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,04/27/1966,no,JOB1,Professor,303539,2020
419,Jeremiah Jackson,NELK7SCK,University of Texas,Houston,Biology,DEPT5,04/05/1975,yes,JOB8,Analyst,94600,2012
